time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.200966535773,-0.0482144368553,11.7595815013,6.25879565321,0.0794197935006,0.0,-0.545175980564,-0.145062756974,2.68723913192,-0.0084734980552,0.0438793906395,0.0,451.47373746981566,451.6877383125988,452.5366577774264,452.3012866260292
1.3200000000000007,-0.235501596341,-0.0574749157668,11.9258786981,6.2582353326,0.0818356322151,0.0,-0.606248661596,-0.163669196751,2.85555302616,-0.0111277657809,0.0318241682432,0.0,467.0881128870261,466.14776733329154,465.00669794786694,464.79885599951564
1.3800000000000008,-0.27346799246,-0.0677776601635,12.0987919773,6.25781826135,0.0841352511059,0.0,-0.659494399335,-0.179802460539,2.90805670493,0.00031165922519,0.0488999754488,0.0,430.54952790745125,431.99256499718814,429.3491569461809,430.3187131051676
1.4400000000000008,-0.315219167222,-0.0792152166606,12.2812267853,6.25727344435,0.086874491955,0.0,-0.732516592331,-0.201442663905,3.17235022819,-0.0448892478581,0.0382123837146,0.0,495.64785971553334,494.86274841538597,496.3628766825075,493.0345515005522
1.5000000000000009,-0.36125374014,-0.0919280606611,12.4776038526,6.25476600594,0.0895053984275,0.0,-0.80221477655,-0.222605708911,3.3729194664,-0.0362211544161,0.0532366154367,0.0,477.46677898297884,478.61255514629994,477.91587273071764,478.57528784259677
1.560000000000001,-0.41090510779,-0.105766098425,12.6790082222,6.25268200952,0.0924687706554,0.0,-0.853101338418,-0.238839520316,3.34060569458,-0.0319128318508,0.040304788159,0.0,405.26882840035245,404.1064914195605,406.39226298500944,406.77763889027614
1.620000000000001,-0.463657115089,-0.120610958231,12.8784506638,6.25140772484,0.0944539374587,0.0,-0.905503401654,-0.256118187815,3.3075303053,-0.00564197299072,0.0119544768282,0.0,406.610098704089,404.06266251031633,404.00229864285905,406.3640704161974
1.680000000000001,-0.519779405892,-0.136575567805,13.0779717933,6.25093298161,0.0949915651418,0.0,-0.965299601019,-0.276069553909,3.34304134951,-0.0128912378299,0.00217542866585,0.0,429.4129879375164,428.58249079686743,427.71410496826377,427.09634969871746
1.740000000000001,-0.579594812096,-0.153779815418,13.2806093284,6.25008220316,0.0954440913362,0.0,-1.02857039808,-0.297477928378,3.41131077857,-0.0168895775162,0.0165530977809,0.0,438.85128992657104,440.04304406263003,438.8880812895029,438.5561951537658
1.8000000000000012,-0.643411639025,-0.172352016656,13.4893249264,6.24941475397,0.0960228643026,0.0,-1.09872095124,-0.321669629672,3.5454243605,-0.00155338982217,-0.0100782543161,0.0,460.93637491462385,458.8267911669358,459.7799155589088,460.99350194448846
1.8600000000000012,-0.711319571025,-0.192342460361,13.7047630812,6.24930651905,0.0950386985008,0.0,-1.16479037393,-0.344680019013,3.63554458319,-0.00230977348679,-0.0337010335689,0.0,448.41632636554453,446.49314850909303,447.4813175532361,447.41977613666603
1.9200000000000013,-0.783384648207,-0.213792180668,13.927864887,6.24961984748,0.0932384895384,0.0,-1.23713416858,-0.370280797034,3.80063747997,0.0171356587212,-0.0234801175613,0.0,471.0214547572522,471.8110235458299,469.79211351710063,471.2974795669366
1.9800000000000013,-0.859953254236,-0.236837113225,14.1629840851,6.25093849703,0.0920743722342,0.0,-1.31494064984,-0.39771374731,4.03584903818,0.030231244921,-0.0122897320841,0.0,492.3378788521026,493.1652375329469,491.7743135486965,492.7433906000893
2.0400000000000014,-0.940718698446,-0.261336702688,14.407342478,6.25311348039,0.0911033872392,0.0,-1.37715471782,-0.418735796611,4.10915874847,0.0461678450967,-0.0254020905274,0.0,446.8730598089366,445.80290939570676,444.4523763531126,445.75728913506885
2.1000000000000014,-1.02556815613,-0.287171030174,14.6601464303,6.2562858329,0.0896709316086,0.0,-1.45093893997,-0.442035912464,4.31687005576,0.0637125409472,-0.0209817618628,0.0,487.35938526609226,487.68967163237704,485.311072493301,486.6277791314398
2.1600000000000015,-1.11455290134,-0.314247106497,14.922471804,6.26004293614,0.0889191628372,0.0,-1.51510460716,-0.460100777935,4.4268831684,0.0603361188182,0.00052145863132,0.0,458.8080664271002,460.51238401884376,459.0617787929065,458.7964493909787
2.2200000000000015,-1.20691860042,-0.342213357564,15.186212786,6.26349204749,0.0890299994699,0.0,-1.56380259457,-0.471840658553,4.3647176486,0.0510705084637,0.00437532910259,0.0,402.737150711512,403.0855866587966,405.9542557299645,405.12448040132716
2.2800000000000016,-1.30243593093,-0.370878641017,15.4487147227,6.2673296525,0.0890097818002,0.0,-1.62013820756,-0.483352655671,4.38525333554,0.0818401440577,-0.0119956862336,0.0,432.16443479574946,430.7821809251309,430.2362255869515,432.8367379861551
2.3400000000000016,-1.40140930027,-0.400172655851,15.7132826883,6.27215162322,0.0880502240566,0.0,-1.67890746275,-0.492657654783,4.43349109369,0.0772441287233,-0.0255074205232,0.0,440.9274961120833,439.8097660680225,441.04179972437584,440.6672487494222
2.4000000000000017,-1.50407496893,-0.429955479131,15.9828068125,6.27628426438,0.0861476384446,0.0,-1.74309732279,-0.49963436829,4.55019072556,0.0415206598108,-0.048527363691,0.0,463.68362431504136,461.8710374216735,463.21053209887515,460.39546801334535
2.4600000000000017,-1.61068630849,-0.460088284741,16.2608885894,6.27925822396,0.0832073162023,0.0,-1.8102629419,-0.504481292687,4.71853361609,0.0621170119652,-0.0499786091668,0.0,479.48302223167184,479.37145172903126,477.01263693606757,478.58432378238604
